id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-162-29-B,"{""question"": ""What is the recommended treatment for late secondary syphilis in a patient with no penicillin allergy?"", ""option_a"": ""Benzathine penicillin G single dose IM 2.4 million units"", ""option_b"": ""Doxycycline 14 days"", ""option_c"": ""Benzathine penicillin G single dose IM 2.4 million units once a week for 3 weeks"", ""option_d"": ""Doxycycline 28 days"", ""correct_option"": ""C""}",,What is the recommended treatment for late secondary syphilis in a patient with no penicillin allergy?,Benzathine penicillin G single dose IM 2.4 million units,Doxycycline 14 days,Benzathine penicillin G single dose IM 2.4 million units once a week for 3 weeks,Doxycycline 28 days,c
OIC-235-10-B,"{""question"": ""What is the typical outcome of early pericarditis following a transmural myocardial infarction?"", ""option_a"": ""Prolongation of the QT interval on ECG"", ""option_b"": ""Myocardial rupture, requiring emergency surgery"", ""option_c"": ""Fever, pleurisy, and arthralgia, characteristic of Dressler syndrome"", ""option_d"": ""A favourable outcome with minimal complications"", ""correct_option"": ""D""}",Etiologies,What is the typical outcome of early pericarditis following a transmural myocardial infarction?,Prolongation of the QT interval on ECG,"Myocardial rupture, requiring emergency surgery","Fever, pleurisy, and arthralgia, characteristic of Dressler syndrome",A favourable outcome with minimal complications,d
OIC-074-12-A,"{""question"": ""What are the main classes of anxiolytics?"", ""option_a"": ""Benzodiazepines and non-benzodiazepine anxiolytics, including antihistamines, azapirones, and beta-blockers"", ""option_b"": ""Only benzodiazepines and azapirones"", ""option_c"": ""Benzodiazepines, non-benzodiazepine anxiolytics, and beta-blockers, but not antihistamines"", ""option_d"": ""Only non-benzodiazepine anxiolytics, including antihistamines, azapirones, and beta-blockers"", ""correct_option"": ""A""}",Definition,What are the main classes of anxiolytics?,"Benzodiazepines and non-benzodiazepine anxiolytics, including antihistamines, azapirones, and beta-blockers",Only benzodiazepines and azapirones,"Benzodiazepines, non-benzodiazepine anxiolytics, and beta-blockers, but not antihistamines","Only non-benzodiazepine anxiolytics, including antihistamines, azapirones, and beta-blockers",a
OIC-075-05-B,"{""question"": ""What is the effect of tobacco smoke on the body?"", ""option_a"": ""Tobacco smoke only causes inflammation in the lungs"", ""option_b"": ""Tobacco smoke promotes platelet aggregation, which increases the risk of arterial thrombosis"", ""option_c"": ""Tobacco smoke only causes venous thrombosis"", ""option_d"": ""Tobacco smoke has no effect on the cardiovascular system"", ""correct_option"": ""B""}",,What is the effect of tobacco smoke on the body?,Tobacco smoke only causes inflammation in the lungs,"Tobacco smoke promotes platelet aggregation, which increases the risk of arterial thrombosis",Tobacco smoke only causes venous thrombosis,Tobacco smoke has no effect on the cardiovascular system,b
OIC-024-11-A,"{""question"": ""What is a life-threatening maternal complication of pre-eclampsia (EP)?"", ""option_a"": ""Acute renal failure"", ""option_b"": ""HELLP syndrome ('Hemolysis, Elevated Liver enzymes', 'Low Platelets')"", ""option_c"": ""Hypertensive retinopathy"", ""option_d"": ""Subcapsular haematoma of the liver"", ""correct_option"": ""B""}",,What is a life-threatening maternal complication of pre-eclampsia (EP)?,Acute renal failure,"HELLP syndrome ('Hemolysis, Elevated Liver enzymes', 'Low Platelets')",Hypertensive retinopathy,Subcapsular haematoma of the liver,b
OIC-176-13-A,"{""question"": ""What is the usual duration of antibiotic treatment for Yersinia spp in adults?"", ""option_a"": ""1-3 days"", ""option_b"": ""7 days"", ""option_c"": ""10 days"", ""option_d"": ""14 days"", ""correct_option"": ""C""}",,What is the usual duration of antibiotic treatment for Yersinia spp in adults?,1-3 days,7 days,10 days,14 days,c
OIC-164-01-A,"{""question"": ""What is the classification criterion for exanthemas?"", ""option_a"": ""Based on the duration of the rash"", ""option_b"": ""Based on the characterisation of the elementary lesion: macule, papule, vesicle, pustule"", ""option_c"": ""Based on the severity of the symptoms"", ""option_d"": ""Based on the location of the rash on the body"", ""correct_option"": ""B""}",Positive diagnosis,What is the classification criterion for exanthemas?,Based on the duration of the rash,"Based on the characterisation of the elementary lesion: macule, papule, vesicle, pustule",Based on the severity of the symptoms,Based on the location of the rash on the body,b
OIC-108-12-B,"{""question"": ""Which of the following cognitive functions is primarily associated with the posterior cortical regions?"", ""option_a"": ""Attention"", ""option_b"": ""Perceptual integration functions"", ""option_c"": ""Executive functions"", ""option_d"": ""Memory"", ""correct_option"": ""B""}",,Which of the following cognitive functions is primarily associated with the posterior cortical regions?,Attention,Perceptual integration functions,Executive functions,Memory,b
OIC-009-14-B,"{""question"": ""What is the condition under which termination of pregnancy for medical reasons can take place without any time limit?"", ""option_a"": ""If there is a strong probability that the unborn child will suffer from a minor condition"", ""option_b"": ""If continuing the pregnancy would seriously endanger the woman's health"", ""option_c"": ""If the woman has a medical condition that is incompatible with pregnancy and that jeopardises her health"", ""option_d"": ""If the woman is under 18 years old"", ""correct_option"": ""B""}",,What is the condition under which termination of pregnancy for medical reasons can take place without any time limit?,If there is a strong probability that the unborn child will suffer from a minor condition,If continuing the pregnancy would seriously endanger the woman's health,If the woman has a medical condition that is incompatible with pregnancy and that jeopardises her health,If the woman is under 18 years old,b
OIC-075-12-A,"{""question"": ""What is the approximate percentage of all cancers attributed to tobacco?"", ""option_a"": ""10%"", ""option_b"": ""25%"", ""option_c"": ""50%"", ""option_d"": ""75%"", ""correct_option"": ""B""}",Epidemiology,What is the approximate percentage of all cancers attributed to tobacco?,10%,25%,50%,75%,b
OIC-162-08-A,"{""question"": ""What is a common symptom of male urethritis?"", ""option_a"": ""Inguinal pain"", ""option_b"": ""Urethral discharge"", ""option_c"": ""Testicular swelling"", ""option_d"": ""Urethral constriction"", ""correct_option"": ""B""}",Positive diagnosis,What is a common symptom of male urethritis?,Inguinal pain,Urethral discharge,Testicular swelling,Urethral constriction,b
OIC-102-03-B,"{""question"": ""What is the primary purpose of the Hess-Lancaster or Lancaster test?"", ""option_a"": ""To diagnose oculomotor paralysis and determine the side of the paralysis"", ""option_b"": ""To investigate intrinsic motricity, such as pupillary inequality and photomotor reflex"", ""option_c"": ""To examine ocular motility in different gaze positions"", ""option_d"": ""To study corneal reflections and their relationship to oculomotor muscle function"", ""correct_option"": ""A""}",Positive diagnosis,What is the primary purpose of the Hess-Lancaster or Lancaster test?,To diagnose oculomotor paralysis and determine the side of the paralysis,"To investigate intrinsic motricity, such as pupillary inequality and photomotor reflex",To examine ocular motility in different gaze positions,To study corneal reflections and their relationship to oculomotor muscle function,a
OIC-326-02-A,"{""question"": ""What is the main reason why a prescriber may refuse to allow a generic drug to be substituted for a prescription?"", ""option_a"": ""The generic drug has a different appearance compared to the originator drug"", ""option_b"": ""The generic drug contains excipients with a known effect that may affect the patient's treatment"", ""option_c"": ""The patient has a contraindication to an excipient of the generic medicinal product"", ""option_d"": ""The generic drug is not listed in the generics register"", ""correct_option"": ""C""}",Prescribing,What is the main reason why a prescriber may refuse to allow a generic drug to be substituted for a prescription?,The generic drug has a different appearance compared to the originator drug,The generic drug contains excipients with a known effect that may affect the patient's treatment,The patient has a contraindication to an excipient of the generic medicinal product,The generic drug is not listed in the generics register,c
OIC-076-13-A,"{""question"": ""What is the main goal of primary prevention of alcohol misuse?"", ""option_a"": ""To reduce the harm caused by alcohol consumption"", ""option_b"": ""To prevent or delay the first use of psychoactive substances"", ""option_c"": ""To treat individuals with alcohol dependence"", ""option_d"": ""To promote the responsible consumption of alcohol"", ""correct_option"": ""B""}",Definition,What is the main goal of primary prevention of alcohol misuse?,To reduce the harm caused by alcohol consumption,To prevent or delay the first use of psychoactive substances,To treat individuals with alcohol dependence,To promote the responsible consumption of alcohol,b
OIC-161-22-B,"{""question"": ""What is a common risk factor for urinary tract infections in children?"", ""option_a"": ""Young age with normal bladder function"", ""option_b"": ""Immaturity with abnormal bladder emptying, such as constipation"", ""option_c"": ""Presence of a urinary catheter"", ""option_d"": ""Age above 10 years"", ""correct_option"": ""B""}",Epidemiology,What is a common risk factor for urinary tract infections in children?,Young age with normal bladder function,"Immaturity with abnormal bladder emptying, such as constipation",Presence of a urinary catheter,Age above 10 years,b
OIC-237-07-A,"{""question"": ""What is a characteristic of junctional tachycardias?"", ""option_a"": ""They are typically seen in older adults with underlying heart disease."", ""option_b"": ""They are manifested by palpitations with sudden onset and abrupt cessation."", ""option_c"": ""They are stopped by vagal manoeuvres or injection of epinephrine."", ""option_d"": ""They are characterized by a normal ECG pattern during palpitations."", ""correct_option"": ""B""}",Etiologies,What is a characteristic of junctional tachycardias?,They are typically seen in older adults with underlying heart disease.,They are manifested by palpitations with sudden onset and abrupt cessation.,They are stopped by vagal manoeuvres or injection of epinephrine.,They are characterized by a normal ECG pattern during palpitations.,b
OIC-045-17-A,"{""question"": ""What is the recommended frequency of pulmonary radiography for patients with cystic fibrosis?"", ""option_a"": ""Only in the event of new symptoms"", ""option_b"": ""At least once a year, and in the event of any new symptoms"", ""option_c"": ""Only in the event of a worsening or emergency situation"", ""option_d"": ""Every 6 months, regardless of symptoms"", ""correct_option"": ""B""}",,What is the recommended frequency of pulmonary radiography for patients with cystic fibrosis?,Only in the event of new symptoms,"At least once a year, and in the event of any new symptoms",Only in the event of a worsening or emergency situation,"Every 6 months, regardless of symptoms",b
OIC-263-10-B,"{""question"": ""What is the primary method for diagnosing renal infarction, benign nephroangiosclerosis, and cholesterol crystal embolism disease?"", ""option_a"": ""Laboratory tests, such as LDH elevation and creatinine increase"", ""option_b"": ""Imaging studies, such as spiral CT scan, MRI angiography, or arteriography"", ""option_c"": ""Clinical presentation, such as hypertension, fever, and anuria"", ""option_d"": ""Biopsy, such as skin biopsy of a livedo or renal biopsy"", ""correct_option"": ""B""}",Positive diagnosis,"What is the primary method for diagnosing renal infarction, benign nephroangiosclerosis, and cholesterol crystal embolism disease?","Laboratory tests, such as LDH elevation and creatinine increase","Imaging studies, such as spiral CT scan, MRI angiography, or arteriography","Clinical presentation, such as hypertension, fever, and anuria","Biopsy, such as skin biopsy of a livedo or renal biopsy",b
OIC-325-10-A,"{""question"": ""Who is responsible for reporting an adverse reaction suspected to be due to a medicinal product?"", ""option_a"": ""Only patients and approved patient associations"", ""option_b"": ""Healthcare professionals, as well as companies or organisations exploiting medicinal products"", ""option_c"": ""Only companies or organisations exploiting medicinal products"", ""option_d"": ""Patients, healthcare professionals, and companies or organisations exploiting medicinal products"", ""correct_option"": ""A""}",Definition,Who is responsible for reporting an adverse reaction suspected to be due to a medicinal product?,Only patients and approved patient associations,"Healthcare professionals, as well as companies or organisations exploiting medicinal products",Only companies or organisations exploiting medicinal products,"Patients, healthcare professionals, and companies or organisations exploiting medicinal products",a
OIC-201-11-A,"{""question"": ""What is the primary purpose of the living donor committee in the organ donation process?"", ""option_a"": ""To authorise or refuse the donation based on medical suitability"", ""option_b"": ""To ensure that the living donor is free to make their own decision"", ""option_c"": ""To verify that the donation complies with the conditions laid down by law"", ""option_d"": ""To conduct the medical assessment of the potential donor"", ""correct_option"": ""B""}",Management,What is the primary purpose of the living donor committee in the organ donation process?,To authorise or refuse the donation based on medical suitability,To ensure that the living donor is free to make their own decision,To verify that the donation complies with the conditions laid down by law,To conduct the medical assessment of the potential donor,b
OIC-157-17-B,"{""question"": ""What is the primary consideration when assessing the risk of a resistant infectious agent in a patient with a healthcare-associated infection?"", ""option_a"": ""The patient's recent travel history"", ""option_b"": ""The presence of implanted equipment and recent history of surgery or endoscopy"", ""option_c"": ""The patient's age and underlying medical conditions"", ""option_d"": ""The length of hospital stay and selection pressure from prior antibiotic therapy"", ""correct_option"": ""D""}",Management,What is the primary consideration when assessing the risk of a resistant infectious agent in a patient with a healthcare-associated infection?,The patient's recent travel history,The presence of implanted equipment and recent history of surgery or endoscopy,The patient's age and underlying medical conditions,The length of hospital stay and selection pressure from prior antibiotic therapy,d
OIC-162-36-B,"{""question"": ""What is a notable exception regarding clinical signs of STIs across different age groups?"", ""option_a"": ""Clinical signs of STIs remain the same across all age groups."", ""option_b"": ""Clinical signs of STIs are more severe in newborns and elderly individuals."", ""option_c"": ""Clinical signs of STIs do not change with age, except in newborns."", ""option_d"": ""Clinical signs of STIs are more frequent in post-menopausal women."", ""correct_option"": ""C""}",Positive diagnosis,What is a notable exception regarding clinical signs of STIs across different age groups?,Clinical signs of STIs remain the same across all age groups.,Clinical signs of STIs are more severe in newborns and elderly individuals.,"Clinical signs of STIs do not change with age, except in newborns.",Clinical signs of STIs are more frequent in post-menopausal women.,c
OIC-188-06-B,"{""question"": ""The diagnosis of occupational asthma is based on:"", ""option_a"": ""The demonstration of asthma (positive diagnosis) in a patient with a history of allergy."", ""option_b"": ""Evidence of occupational exposure to a sensitising agent."", ""option_c"": ""Asthma associated with heavy or repeated exposure to non-sensitising respiratory irritants."", ""option_d"": ""The demonstration of asthma (positive diagnosis) in a patient without a history of allergy (adult 'de novo' asthma)."", ""correct_option"": ""D""}",Positive diagnosis,The diagnosis of occupational asthma is based on:,The demonstration of asthma (positive diagnosis) in a patient with a history of allergy.,Evidence of occupational exposure to a sensitising agent.,Asthma associated with heavy or repeated exposure to non-sensitising respiratory irritants.,The demonstration of asthma (positive diagnosis) in a patient without a history of allergy (adult 'de novo' asthma).,d
OIC-198-01-A,"{""question"": ""What are the three main types of microcrystals involved in human pathology?"", ""option_a"": ""Sodium urate, calcium carbonate, and calcium phosphate"", ""option_b"": ""Sodium urate, calcium pyrophosphate, and calcium oxalate"", ""option_c"": ""Sodium urate, calcium pyrophosphate, and apatite"", ""option_d"": ""Sodium urate, calcium phosphate, and calcium fluoride"", ""correct_option"": ""C""}",Definition,What are the three main types of microcrystals involved in human pathology?,"Sodium urate, calcium carbonate, and calcium phosphate","Sodium urate, calcium pyrophosphate, and calcium oxalate","Sodium urate, calcium pyrophosphate, and apatite","Sodium urate, calcium phosphate, and calcium fluoride",c
OIC-351-03-A,"{""question"": ""What are the symptoms typically associated with acute delirium?"", ""option_a"": ""Only positive psychotic symptoms, such as delusional ideas and hallucinations"", ""option_b"": ""Only negative psychotic symptoms, such as lack of motivation and social withdrawal"", ""option_c"": ""A combination of positive and negative psychotic symptoms, as well as depressive or manic symptoms"", ""option_d"": ""Only depressive or manic symptoms, such as changes in mood and energy levels"", ""correct_option"": ""C""}",Definition,What are the symptoms typically associated with acute delirium?,"Only positive psychotic symptoms, such as delusional ideas and hallucinations","Only negative psychotic symptoms, such as lack of motivation and social withdrawal","A combination of positive and negative psychotic symptoms, as well as depressive or manic symptoms","Only depressive or manic symptoms, such as changes in mood and energy levels",c
OIC-197-01-A,"{""question"": ""What type of spondyloarthritis is characterized by inflammation of the joints and spine, and is often associated with a genetic predisposition?"", ""option_a"": ""Axial spondyloarthritis"", ""option_b"": ""Peripheral articular spondyloarthritis"", ""option_c"": ""Enthesitic peripheral spondyloarthritis"", ""option_d"": ""Spondyloarthritis with radiographic sacroiliitis"", ""correct_option"": ""A""}",Definition,"What type of spondyloarthritis is characterized by inflammation of the joints and spine, and is often associated with a genetic predisposition?",Axial spondyloarthritis,Peripheral articular spondyloarthritis,Enthesitic peripheral spondyloarthritis,Spondyloarthritis with radiographic sacroiliitis,a
OIC-022-01-A,"{""question"": ""What is the definition of a rare disease?"", ""option_a"": ""A disease that affects less than one person in 10,000 in the general population"", ""option_b"": ""A disease that affects less than one person in 2,000 in the general population"", ""option_c"": ""A disease that affects more than one person in 10 in the general population"", ""option_d"": ""A disease that affects less than one person in 100 in the general population"", ""correct_option"": ""B""}",Definition,What is the definition of a rare disease?,"A disease that affects less than one person in 10,000 in the general population","A disease that affects less than one person in 2,000 in the general population",A disease that affects more than one person in 10 in the general population,A disease that affects less than one person in 100 in the general population,b
OIC-051-02-B,"{""question"": ""What is the primary purpose of paraclinical examinations in cases of mictional disorders in children?"", ""option_a"": ""To confirm the presence of a urinary tract infection"", ""option_b"": ""To identify the underlying cause of the mictional disorder, such as an organic cause or a neurological issue"", ""option_c"": ""To rule out the possibility of a urinary tract infection"", ""option_d"": ""To determine the severity of the mictional disorder"", ""correct_option"": ""B""}",Complementary examinations,What is the primary purpose of paraclinical examinations in cases of mictional disorders in children?,To confirm the presence of a urinary tract infection,"To identify the underlying cause of the mictional disorder, such as an organic cause or a neurological issue",To rule out the possibility of a urinary tract infection,To determine the severity of the mictional disorder,b
OIC-164-09-A,"{""question"": ""What is the primary cause of scarlet fever?"", ""option_a"": ""Group A Streptococcus (GAS) producing a specific type of erythrogenic toxin"", ""option_b"": ""Group A Streptococcus (GAS) producing multiple types of erythrogenic toxin"", ""option_c"": ""Influenza virus"", ""option_d"": ""Human herpesvirus 6"", ""correct_option"": ""A""}",Etiologies,What is the primary cause of scarlet fever?,Group A Streptococcus (GAS) producing a specific type of erythrogenic toxin,Group A Streptococcus (GAS) producing multiple types of erythrogenic toxin,Influenza virus,Human herpesvirus 6,a
OIC-162-28-A,"{""question"": ""What is the recommended treatment for primary syphilis in a patient with a penicillin allergy?"", ""option_a"": ""Doxycycline for 14 days and benzathine penicillin G for 2.4 million units"", ""option_b"": ""Benzathine penicillin G single dose IM 2.4 million units"", ""option_c"": ""Doxycycline 14 days"", ""option_d"": ""Ceftriaxone 1 g IM single dose"", ""correct_option"": ""C""}",,What is the recommended treatment for primary syphilis in a patient with a penicillin allergy?,Doxycycline for 14 days and benzathine penicillin G for 2.4 million units,Benzathine penicillin G single dose IM 2.4 million units,Doxycycline 14 days,Ceftriaxone 1 g IM single dose,c
OIC-156-11-B,"{""question"": ""What are potential complications of acute septic arthritis?"", ""option_a"": ""Sepsis, septic shock, and abscesses of adjacent soft tissue"", ""option_b"": ""Contiguous osteitis, joint destruction with functional sequelae, and linked to bacteremia"", ""option_c"": ""Infective endocarditis, other secondary localizations, and sepsis"", ""option_d"": ""Abscesses of adjacent soft tissue, joint destruction with functional sequelae, and linked to bacteremia"", ""correct_option"": ""A""}",,What are potential complications of acute septic arthritis?,"Sepsis, septic shock, and abscesses of adjacent soft tissue","Contiguous osteitis, joint destruction with functional sequelae, and linked to bacteremia","Infective endocarditis, other secondary localizations, and sepsis","Abscesses of adjacent soft tissue, joint destruction with functional sequelae, and linked to bacteremia",a
OIC-009-09-B,"{""question"": ""What is the primary association of vulnerability in medicine?"", ""option_a"": ""A lack of autonomy and dependence on others"", ""option_b"": ""An inability to exercise one's rights and assert one's autonomy due to illness or other conditions"", ""option_c"": ""A universal and fundamental condition of human existence, shared by all individuals"", ""option_d"": ""A negative condition that prevents or hinders autonomy"", ""correct_option"": ""B""}",Definition,What is the primary association of vulnerability in medicine?,A lack of autonomy and dependence on others,An inability to exercise one's rights and assert one's autonomy due to illness or other conditions,"A universal and fundamental condition of human existence, shared by all individuals",A negative condition that prevents or hinders autonomy,b
OIC-020-30-A,"{""question"": ""What is the primary limitation of observational studies in determining causality?"", ""option_a"": ""They can only discuss the plausibility of causality, but not provide definitive proof."", ""option_b"": ""They can provide direct proof of causality, even without experimental studies."", ""option_c"": ""They can only consider internal criteria for causality, but not external ones."", ""option_d"": ""They are not affected by the Bradford Hill causality criteria."", ""correct_option"": ""A""}",,What is the primary limitation of observational studies in determining causality?,"They can only discuss the plausibility of causality, but not provide definitive proof.","They can provide direct proof of causality, even without experimental studies.","They can only consider internal criteria for causality, but not external ones.",They are not affected by the Bradford Hill causality criteria.,a
OIC-336-05-A,"{""question"": ""What are common clinical and anamnestic signs of coma in adults and children?"", ""option_a"": ""Fever, meningeal syndrome, local signs, scalp examination, circumstances related to chronic intoxication"", ""option_b"": ""Presence of oculomotor disorders, trauma (bruising, haematoma in the eyeglass or retroauricular area), convulsions, myoclonus"", ""option_c"": ""Presence of fever, purpura, meningeal syndrome, oculomotor disorders, and trauma"", ""option_d"": ""Fever, meningeal syndrome, local signs, scalp examination, circumstances related to chronic intoxication, and presence of oculomotor disorders"", ""correct_option"": ""A""}",Positive diagnosis,What are common clinical and anamnestic signs of coma in adults and children?,"Fever, meningeal syndrome, local signs, scalp examination, circumstances related to chronic intoxication","Presence of oculomotor disorders, trauma (bruising, haematoma in the eyeglass or retroauricular area), convulsions, myoclonus","Presence of fever, purpura, meningeal syndrome, oculomotor disorders, and trauma","Fever, meningeal syndrome, local signs, scalp examination, circumstances related to chronic intoxication, and presence of oculomotor disorders",a
OIC-009-07-A,"{""question"": ""What principle requires that the patient should not be harmed and that the patient should benefit?"", ""option_a"": ""Principle of autonomy"", ""option_b"": ""Principle of beneficence"", ""option_c"": ""Principle of non-maleficence"", ""option_d"": ""Principle of justice"", ""correct_option"": ""B""}",,What principle requires that the patient should not be harmed and that the patient should benefit?,Principle of autonomy,Principle of beneficence,Principle of non-maleficence,Principle of justice,b
OIC-108-04-A,"{""question"": ""What is a common cause of mental confusion that is not related to neurological disorders?"", ""option_a"": ""A viral infection such as COVID-19"", ""option_b"": ""A toxic substance such as a pesticide"", ""option_c"": ""A metabolic disorder such as diabetes mellitus"", ""option_d"": ""A chronic respiratory insufficiency"", ""correct_option"": ""A""}",,What is a common cause of mental confusion that is not related to neurological disorders?,A viral infection such as COVID-19,A toxic substance such as a pesticide,A metabolic disorder such as diabetes mellitus,A chronic respiratory insufficiency,a
OIC-260-02-B,"{""question"": ""What is the main mechanism behind nephrological haematuria?"", ""option_a"": ""Lesion of the renal parenchyma or urinary tree with effraction of blood vessels"", ""option_b"": ""Passage of red blood cells through an altered glomerular basement membrane"", ""option_c"": ""Presence of haematic cylinders or deformed red blood cells (acanthocytes) in rolls on analysis of the urine pellet"", ""option_d"": ""Activation of fibrinolytic tubular urokinase leading to clot formation"", ""correct_option"": ""B""}",Physiopathology,What is the main mechanism behind nephrological haematuria?,Lesion of the renal parenchyma or urinary tree with effraction of blood vessels,Passage of red blood cells through an altered glomerular basement membrane,Presence of haematic cylinders or deformed red blood cells (acanthocytes) in rolls on analysis of the urine pellet,Activation of fibrinolytic tubular urokinase leading to clot formation,b
OIC-121-01-A,"{""question"": ""What is the main difference between psychiatric disability and intellectual disability?"", ""option_a"": ""Psychiatric disability is present from birth, whereas intellectual disability is not."", ""option_b"": ""Psychiatric disability is linked to a psychiatric disorder, whereas intellectual disability is linked to an intellectual impairment."", ""option_c"": ""Psychiatric disability is not progressive, whereas intellectual disability is."", ""option_d"": ""Psychiatric disability only affects social relations, whereas intellectual disability affects daily activities and social relations."", ""correct_option"": ""B""}",Definition,What is the main difference between psychiatric disability and intellectual disability?,"Psychiatric disability is present from birth, whereas intellectual disability is not.","Psychiatric disability is linked to a psychiatric disorder, whereas intellectual disability is linked to an intellectual impairment.","Psychiatric disability is not progressive, whereas intellectual disability is.","Psychiatric disability only affects social relations, whereas intellectual disability affects daily activities and social relations.",b
OIC-153-06-B,"{""question"": ""What is the primary method for diagnosing the removal of a prosthetic valve?"", ""option_a"": ""Echocardiography (ECHO)"", ""option_b"": ""Colour Doppler"", ""option_c"": ""Blood cultures"", ""option_d"": ""Electrocardiogram (ECG)"", ""correct_option"": ""A""}",,What is the primary method for diagnosing the removal of a prosthetic valve?,Echocardiography (ECHO),Colour Doppler,Blood cultures,Electrocardiogram (ECG),a
OIC-347-03-A,"{""question"": ""What are the main causes of acute urinary retention?"", ""option_a"": ""Mechanical obstruction, including Benign Prostatic Hyperplasia (BPH), prostate cancer, and bladder tumors."", ""option_b"": ""Detrusor or sphincter contraction abnormality, including diabetic polyneuropathy, Guillain-Barr\u00e9 syndrome, and anticholinergic medications."", ""option_c"": ""Mechanical obstruction, including urinary tract infections, pelvic tumors, and constipation, as well as detrusor or sphincter contraction abnormality, including peripheral neuropathies and central neuropathies."", ""option_d"": ""Only mechanical obstruction, including Benign Prostatic Hyperplasia (BPH), prostate cancer, and bladder tumors, as well as urinary lithiasis and bladder or urethral foreign bodies."", ""correct_option"": ""C""}",Etiologies,What are the main causes of acute urinary retention?,"Mechanical obstruction, including Benign Prostatic Hyperplasia (BPH), prostate cancer, and bladder tumors.","Detrusor or sphincter contraction abnormality, including diabetic polyneuropathy, Guillain-Barré syndrome, and anticholinergic medications.","Mechanical obstruction, including urinary tract infections, pelvic tumors, and constipation, as well as detrusor or sphincter contraction abnormality, including peripheral neuropathies and central neuropathies.","Only mechanical obstruction, including Benign Prostatic Hyperplasia (BPH), prostate cancer, and bladder tumors, as well as urinary lithiasis and bladder or urethral foreign bodies.",c
OIC-051-05-B,"{""question"": ""What is a characteristic of bladder instability or overactive bladder in children?"", ""option_a"": ""Abnormal contractions of the detrusor during the bladder emptying phase"", ""option_b"": ""Abnormal contractions of the detrusor during the bladder filling phase"", ""option_c"": ""Weakened bladder muscles during the bladder emptying phase"", ""option_d"": ""Increased frequency of urination at night"", ""correct_option"": ""B""}",Positive diagnosis,What is a characteristic of bladder instability or overactive bladder in children?,Abnormal contractions of the detrusor during the bladder emptying phase,Abnormal contractions of the detrusor during the bladder filling phase,Weakened bladder muscles during the bladder emptying phase,Increased frequency of urination at night,b
OIC-101-09-B,"{""question"": ""What is a common method used to diagnose facial paralysis?"", ""option_a"": ""Photograph/video of pre-paralytic facial movements"", ""option_b"": ""Photograph/video of post-paralytic facial hemispasm"", ""option_c"": ""Blood test for muscle weakness"", ""option_d"": ""Electromyography (EMG) of the facial muscles"", ""correct_option"": ""B""}",Multimedia content,What is a common method used to diagnose facial paralysis?,Photograph/video of pre-paralytic facial movements,Photograph/video of post-paralytic facial hemispasm,Blood test for muscle weakness,Electromyography (EMG) of the facial muscles,b
OIC-162-23-A,"{""question"": ""What is a characteristic of a chancre in early syphilis?"", ""option_a"": ""It is typically painful and accompanied by significant swelling."", ""option_b"": ""It is a single, clean, indurated lesion with a genital background, which may regress spontaneously."", ""option_c"": ""It is a rash that covers the entire body and is accompanied by fever and headache."", ""option_d"": ""It is a symptom that only occurs in secondary syphilis."", ""correct_option"": ""B""}",Positive diagnosis,What is a characteristic of a chancre in early syphilis?,It is typically painful and accompanied by significant swelling.,"It is a single, clean, indurated lesion with a genital background, which may regress spontaneously.",It is a rash that covers the entire body and is accompanied by fever and headache.,It is a symptom that only occurs in secondary syphilis.,b
OIC-074-01-A,"{""question"": ""What is the definition of 'psychotropic drugs'?"", ""option_a"": ""Chemical substances that only affect the physical body"", ""option_b"": ""Chemical substances that have a psychological effect and modify mental activity"", ""option_c"": ""Substances that only occur naturally in the body"", ""option_d"": ""Chemical substances that only affect the nervous system"", ""correct_option"": ""B""}",Definition,What is the definition of 'psychotropic drugs'?,Chemical substances that only affect the physical body,Chemical substances that have a psychological effect and modify mental activity,Substances that only occur naturally in the body,Chemical substances that only affect the nervous system,b
OIC-310-04-B,"{""question"": ""What is the main site of non-node metastasis for prostate cancer?"", ""option_a"": ""Lung"", ""option_b"": ""Liver"", ""option_c"": ""Bone"", ""option_d"": ""Brain"", ""correct_option"": ""C""}",Physiopathology,What is the main site of non-node metastasis for prostate cancer?,Lung,Liver,Bone,Brain,c
OIC-188-19-A,"{""question"": ""What are the main goals of monitoring first-line disease-modifying asthma treatment?"", ""option_a"": ""To assess the patient's lung function only"", ""option_b"": ""To monitor compliance with treatment, assess the grip technique, and look for side effects"", ""option_c"": ""To adjust the treatment plan based on symptoms alone"", ""option_d"": ""To only monitor the patient's peak flow rate"", ""correct_option"": ""B""}",,What are the main goals of monitoring first-line disease-modifying asthma treatment?,To assess the patient's lung function only,"To monitor compliance with treatment, assess the grip technique, and look for side effects",To adjust the treatment plan based on symptoms alone,To only monitor the patient's peak flow rate,b
OIC-157-02-B,"{""question"": ""What is the approximate incidence of bacteremia in hospitalized patients?"", ""option_a"": ""0.5%"", ""option_b"": ""1%"", ""option_c"": ""5%"", ""option_d"": ""10%"", ""correct_option"": ""B""}",,What is the approximate incidence of bacteremia in hospitalized patients?,0.5%,1%,5%,10%,b
