id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-104-01-B,"{'question': 'What is a key epidemiological feature of Multiple Sclerosis (MS)?', 'option_a': 'It primarily affects older adults over 60.', 'option_b': 'It is more prevalent closer to the equator.', 'option_c': 'It affects more women than men.', 'option_d': 'It has a higher prevalence in non-Caucasoid populations.', 'correct_option': 'C'}","Prevalence, Epidemiology",What is a key epidemiological feature of Multiple Sclerosis (MS)?,It primarily affects older adults over 60.,It is more prevalent closer to the equator.,It affects more women than men.,It has a higher prevalence in non-Caucasoid populations.,c
OIC-104-02-B,"{'question': 'What is the primary pathophysiological process in Multiple Sclerosis?', 'option_a': 'Bacterial infection of the central nervous system', 'option_b': 'Cell-mediated autoimmune attack on myelin', 'option_c': 'Excessive production of myelin in the brain', 'option_d': 'Genetic mutation affecting axonal growth', 'correct_option': 'B'}",Pathophysiological elements,What is the primary pathophysiological process in Multiple Sclerosis?,Bacterial infection of the central nervous system,Cell-mediated autoimmune attack on myelin,Excessive production of myelin in the brain,Genetic mutation affecting axonal growth,b
OIC-104-05-A,"{'question': 'What is a defining characteristic of an attack in multiple sclerosis?', 'option_a': 'Symptoms must last at least 24 hours.', 'option_b': 'Fatigue alone is considered a relapse.', 'option_c': 'Attacks can occur within a week of each other.', 'option_d': 'Symptoms must occur in the context of a fever.', 'correct_option': 'A'}",Definition,What is a defining characteristic of an attack in multiple sclerosis?,Symptoms must last at least 24 hours.,Fatigue alone is considered a relapse.,Attacks can occur within a week of each other.,Symptoms must occur in the context of a fever.,a
OIC-046-01-A,"{'question': 'What is the primary focus of predictive medicine in the context of genomic medicine?', 'option_a': 'To adapt treatments based on individual genetic profiles.', 'option_b': 'To predict susceptibility to diseases before symptoms appear.', 'option_c': 'To provide vaccinations to prevent diseases.', 'option_d': 'To screen for hereditary diseases in newborns.', 'correct_option': 'B'}",Definition,What is the primary focus of predictive medicine in the context of genomic medicine?,To adapt treatments based on individual genetic profiles.,To predict susceptibility to diseases before symptoms appear.,To provide vaccinations to prevent diseases.,To screen for hereditary diseases in newborns.,b
OIC-046-02-A,"{'question': 'Which of the following clinical features is most commonly associated with a genetic disease diagnosis?', 'option_a': 'Frequent headaches in adults', 'option_b': 'Psychomotor development abnormality', 'option_c': 'Seasonal allergies', 'option_d': 'Common cold symptoms', 'correct_option': 'B'}",,Which of the following clinical features is most commonly associated with a genetic disease diagnosis?,Frequent headaches in adults,Psychomotor development abnormality,Seasonal allergies,Common cold symptoms,b
OIC-046-04-B,"{'question': 'What is a major disadvantage of high-throughput sequencing in genomic analyses?', 'option_a': 'It guarantees immediate diagnosis.', 'option_b': 'It is reimbursed by social security.', 'option_c': 'It requires a bioinformatics team to process data.', 'option_d': 'It identifies only known genetic variants.', 'correct_option': 'C'}",Additional tests,What is a major disadvantage of high-throughput sequencing in genomic analyses?,It guarantees immediate diagnosis.,It is reimbursed by social security.,It requires a bioinformatics team to process data.,It identifies only known genetic variants.,c
OIC-046-03-B,"{'question': 'What is a key requirement for prescribing a genetic test in France according to the 2004 French Bioethics Act?', 'option_a': ""The test must be conducted without the patient's knowledge."", 'option_b': 'The test can be conducted for any reason without restrictions.', 'option_c': 'The patient must provide express written consent.', 'option_d': ""The test results must be kept secret from the patient's relatives."", 'correct_option': 'C'}",Additional tests,What is a key requirement for prescribing a genetic test in France according to the 2004 French Bioethics Act?,The test must be conducted without the patient's knowledge.,The test can be conducted for any reason without restrictions.,The patient must provide express written consent.,The test results must be kept secret from the patient's relatives.,c
OIC-060-06-A,"{'question': ""Which of the following best describes a 'Risk Factor' in the context of disease epidemiology?"", 'option_a': 'A factor that directly causes a disease.', 'option_b': 'A factor statistically associated with the occurrence of a disease.', 'option_c': 'A factor that guarantees the development of a disease.', 'option_d': 'A factor that only affects vulnerable populations.', 'correct_option': 'B'}",Epidemiology,Which of the following best describes a 'Risk Factor' in the context of disease epidemiology?,A factor that directly causes a disease.,A factor statistically associated with the occurrence of a disease.,A factor that guarantees the development of a disease.,A factor that only affects vulnerable populations.,b
OIC-060-03-A,"{'question': 'What is a primary reason for reduced life expectancy in individuals with psychiatric disorders?', 'option_a': 'Genetic predisposition', 'option_b': 'Cardiovascular and respiratory causes', 'option_c': 'Increased physical activity', 'option_d': 'Improved access to healthcare', 'correct_option': 'B'}",Epidemiology,What is a primary reason for reduced life expectancy in individuals with psychiatric disorders?,Genetic predisposition,Cardiovascular and respiratory causes,Increased physical activity,Improved access to healthcare,b
OIC-060-07-B,"{'question': 'Which of the following is considered a social risk factor for psychiatric disorders?', 'option_a': 'Air pollution', 'option_b': 'Family history of psychiatric disorders', 'option_c': 'Childhood neglect', 'option_d': 'Sedentary lifestyle', 'correct_option': 'C'}",Epidemiology,Which of the following is considered a social risk factor for psychiatric disorders?,Air pollution,Family history of psychiatric disorders,Childhood neglect,Sedentary lifestyle,c
OIC-060-02-A,"{'question': 'What is the prevalence of psychiatric disorders in children and adolescents?', 'option_a': '4%', 'option_b': '8%', 'option_c': '13%', 'option_d': '26.2%', 'correct_option': 'C'}",Epidemiology,What is the prevalence of psychiatric disorders in children and adolescents?,4%,8%,13%,26.2%,c
OIC-060-04-B,"{'question': 'What is the relative risk of mortality for patients with a psychiatric disorder compared to those without?', 'option_a': '1.5 times higher', 'option_b': '2.2 times higher', 'option_c': '3.0 times higher', 'option_d': '4.5 times higher', 'correct_option': 'B'}",,What is the relative risk of mortality for patients with a psychiatric disorder compared to those without?,1.5 times higher,2.2 times higher,3.0 times higher,4.5 times higher,b
OIC-060-01-A,"{'question': 'According to the WHO, what is a key aspect of mental health?', 'option_a': 'Absence of any mental disorders', 'option_b': 'Ability to fulfill potential and handle stress', 'option_c': 'Having a high level of intelligence', 'option_d': 'Being free from physical illness', 'correct_option': 'B'}",Definition,"According to the WHO, what is a key aspect of mental health?",Absence of any mental disorders,Ability to fulfill potential and handle stress,Having a high level of intelligence,Being free from physical illness,b
OIC-060-08-A,"{'question': 'What is the primary goal of secondary prevention in the clinical approach to prevention?', 'option_a': 'To reduce the incidence of a disease in a population.', 'option_b': 'To reduce the prevalence of a disease by early diagnosis and treatment.', 'option_c': 'To prevent the entire population from developing a disease.', 'option_d': 'To reduce mortality and chronic disability in a population.', 'correct_option': 'B'}",Definition,What is the primary goal of secondary prevention in the clinical approach to prevention?,To reduce the incidence of a disease in a population.,To reduce the prevalence of a disease by early diagnosis and treatment.,To prevent the entire population from developing a disease.,To reduce mortality and chronic disability in a population.,b
OIC-060-05-B,"{'question': 'What is the primary concept behind the emergence of psychiatric disorders according to the aetiological model?', 'option_a': 'They are solely caused by genetic factors.', 'option_b': 'They result from interactions between genetic and environmental factors.', 'option_c': 'They are entirely due to environmental influences.', 'option_d': 'They develop independently of genetic or environmental factors.', 'correct_option': 'B'}",Epidemiology,What is the primary concept behind the emergence of psychiatric disorders according to the aetiological model?,They are solely caused by genetic factors.,They result from interactions between genetic and environmental factors.,They are entirely due to environmental influences.,They develop independently of genetic or environmental factors.,b
OIC-238-03-B,"{'question': 'Which examination is considered the gold standard for diagnosing an organic heart murmur in children?', 'option_a': 'Chest X-ray', 'option_b': 'ECG', 'option_c': 'Echocardiography', 'option_d': 'CT scan', 'correct_option': 'C'}",,Which examination is considered the gold standard for diagnosing an organic heart murmur in children?,Chest X-ray,ECG,Echocardiography,CT scan,c
OIC-238-01-A,"{'question': 'Which characteristic is indicative of a functional heart murmur in children?', 'option_a': 'High intensity (≥ 3/6)', 'option_b': 'Presence of functional symptoms', 'option_c': 'Changes over time and increases with fever', 'option_d': 'Abnormal B1 and B2 sounds', 'correct_option': 'C'}",Positive diagnosis,Which characteristic is indicative of a functional heart murmur in children?,High intensity (≥ 3/6),Presence of functional symptoms,Changes over time and increases with fever,Abnormal B1 and B2 sounds,c
OIC-238-02-A,"{'question': 'What is a non-organic heart murmur in children?', 'option_a': 'A murmur caused by an anatomical anomaly of the heart.', 'option_b': 'A physiological noise of blood flow without cardiac abnormality.', 'option_c': 'A murmur that always requires surgical intervention.', 'option_d': 'A murmur that indicates a severe heart condition.', 'correct_option': 'B'}",,What is a non-organic heart murmur in children?,A murmur caused by an anatomical anomaly of the heart.,A physiological noise of blood flow without cardiac abnormality.,A murmur that always requires surgical intervention.,A murmur that indicates a severe heart condition.,b
OIC-238-04-B,"{'question': 'What is the recommended initial diagnostic test for an organic heart murmur in infants or newborns with heart failure?', 'option_a': 'Cardiac ultrasound', 'option_b': 'Chest X-ray', 'option_c': 'Electrocardiogram', 'option_d': 'Blood count', 'correct_option': 'A'}",Etiologies,What is the recommended initial diagnostic test for an organic heart murmur in infants or newborns with heart failure?,Cardiac ultrasound,Chest X-ray,Electrocardiogram,Blood count,a
OIC-172-04-A,"{'question': 'Which intestinal parasitosis is characterized by moderate diarrhea with foul-smelling, discolored, and sometimes frothy stools?', 'option_a': 'Giardiosis', 'option_b': 'Cryptosporidiosis', 'option_c': 'Oxyurose', 'option_d': 'Taeniasis', 'correct_option': 'A'}",Positive diagnosis,"Which intestinal parasitosis is characterized by moderate diarrhea with foul-smelling, discolored, and sometimes frothy stools?",Giardiosis,Cryptosporidiosis,Oxyurose,Taeniasis,a
OIC-172-03-A,"{'question': 'Which mode of transmission is associated with acquiring oxyurosis?', 'option_a': 'Ingestion of eggs from the domestic environment', 'option_b': 'Ingestion of larvae through raw or undercooked meat', 'option_c': 'Penetration of larvae when walking barefoot', 'option_d': 'Ingestion of eggs or cysts from contaminated water', 'correct_option': 'A'}",Positive diagnosis,Which mode of transmission is associated with acquiring oxyurosis?,Ingestion of eggs from the domestic environment,Ingestion of larvae through raw or undercooked meat,Penetration of larvae when walking barefoot,Ingestion of eggs or cysts from contaminated water,a
OIC-172-17-B,"{'question': 'What is a key component of post-therapeutic monitoring for intestinal parasitosis?', 'option_a': 'Conducting a parasitological examination immediately after treatment.', 'option_b': 'Ensuring no rings are emitted for three months after treating Taenia saginata.', 'option_c': 'Checking blood count for normalization of eosinophilia one week after treatment.', 'option_d': 'Monitoring improvement in clinical signs only if symptoms persist.', 'correct_option': 'B'}",,What is a key component of post-therapeutic monitoring for intestinal parasitosis?,Conducting a parasitological examination immediately after treatment.,Ensuring no rings are emitted for three months after treating Taenia saginata.,Checking blood count for normalization of eosinophilia one week after treatment.,Monitoring improvement in clinical signs only if symptoms persist.,b
OIC-172-07-A,"{'question': 'What is a characteristic symptom of hepatic amoebiasis?', 'option_a': 'Afaecal diarrhoea with mucus and blood', 'option_b': 'Pain in the right hypochondrium radiating towards the shoulder', 'option_c': 'Tender abdomen with no hepatomegaly', 'option_d': 'No fever and well-preserved general condition', 'correct_option': 'B'}",Positive diagnosis,What is a characteristic symptom of hepatic amoebiasis?,Afaecal diarrhoea with mucus and blood,Pain in the right hypochondrium radiating towards the shoulder,Tender abdomen with no hepatomegaly,No fever and well-preserved general condition,b
OIC-172-11-B,"{'question': 'What is the recommended method for diagnosing anguillosis when suspecting Strongyloïdes stercoralis infection?', 'option_a': 'Standard parasitological stool examination', 'option_b': 'Parasitological examination of stools with a search for anguillula', 'option_c': 'Blood test for anguillulosis serology only', 'option_d': 'Single stool examination using the Baermann technique', 'correct_option': 'B'}",Additional tests,What is the recommended method for diagnosing anguillosis when suspecting Strongyloïdes stercoralis infection?,Standard parasitological stool examination,Parasitological examination of stools with a search for anguillula,Blood test for anguillulosis serology only,Single stool examination using the Baermann technique,b
OIC-172-05-B,"{'question': 'What clinical sign is pathognomonic for anguillulosis?', 'option_a': ""Löffler's syndrome"", 'option_b': 'Larva currens', 'option_c': 'Epigastric abdominal pain', 'option_d': 'Fluctuating eosinophilia', 'correct_option': 'B'}",Positive diagnosis,What clinical sign is pathognomonic for anguillulosis?,Löffler's syndrome,Larva currens,Epigastric abdominal pain,Fluctuating eosinophilia,b
OIC-172-12-B,"{'question': 'Which method is specifically required to detect cryptosporidia in stool samples?', 'option_a': 'Standard parasitological examination', 'option_b': 'Specific staining methods or PCR', 'option_c': 'Blood test', 'option_d': 'Urine analysis', 'correct_option': 'B'}",Additional tests,Which method is specifically required to detect cryptosporidia in stool samples?,Standard parasitological examination,Specific staining methods or PCR,Blood test,Urine analysis,b
OIC-172-16-B,"{'question': 'What is the primary approach to treating intestinal and hepatic amoebiasis?', 'option_a': 'Using only tissue amoebicides like metronidazole.', 'option_b': 'Combining tissue and contact amoebicides.', 'option_c': 'Relying solely on evacuation puncture for all cases.', 'option_d': 'Administering contact amoebicides for 7 to 10 days.', 'correct_option': 'B'}",Management,What is the primary approach to treating intestinal and hepatic amoebiasis?,Using only tissue amoebicides like metronidazole.,Combining tissue and contact amoebicides.,Relying solely on evacuation puncture for all cases.,Administering contact amoebicides for 7 to 10 days.,b
OIC-172-06-B,"{'question': 'Which of the following is a common epidemiological circumstance leading to cryptosporidiosis?', 'option_a': 'Consumption of contaminated water', 'option_b': 'Direct contact with infected animals', 'option_c': 'Inhalation of contaminated air', 'option_d': 'Use of contaminated medical equipment', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a common epidemiological circumstance leading to cryptosporidiosis?,Consumption of contaminated water,Direct contact with infected animals,Inhalation of contaminated air,Use of contaminated medical equipment,a
OIC-172-15-A,"{'question': 'What is the recommended treatment for giardiosis?', 'option_a': 'Metronidazole orally for 5 days', 'option_b': 'Praziquantel: a single course of treatment', 'option_c': 'Flubendazole for 1st intention', 'option_d': 'Albendazole as an alternative', 'correct_option': 'A'}",Management,What is the recommended treatment for giardiosis?,Metronidazole orally for 5 days,Praziquantel: a single course of treatment,Flubendazole for 1st intention,Albendazole as an alternative,a
OIC-172-10-A,"{'question': 'Which diagnostic method is specifically used for detecting oxyures eggs?', 'option_a': 'Parasitological stool examinations', 'option_b': 'Multiplex PCR', 'option_c': 'Anal test with adhesive cellophane', 'option_d': 'Cryptosporidia test', 'correct_option': 'C'}",Additional tests,Which diagnostic method is specifically used for detecting oxyures eggs?,Parasitological stool examinations,Multiplex PCR,Anal test with adhesive cellophane,Cryptosporidia test,c
OIC-172-09-B,"{'question': 'What is essential for the definitive diagnosis of intestinal amoebiasis?', 'option_a': 'Examination of freshly passed stools within 3 hours', 'option_b': 'Serological tests', 'option_c': 'Hepatic ultrasound', 'option_d': 'Puncture of the abscess', 'correct_option': 'A'}",Additional tests,What is essential for the definitive diagnosis of intestinal amoebiasis?,Examination of freshly passed stools within 3 hours,Serological tests,Hepatic ultrasound,Puncture of the abscess,a
OIC-172-01-A,"{'question': 'Which of the following parasitic diseases is most commonly found indigenously in mainland France?', 'option_a': 'Amoebosis', 'option_b': 'Giardiosis', 'option_c': 'Ascaridiosis', 'option_d': 'Taenia solium taeniasis', 'correct_option': 'B'}",Definition,Which of the following parasitic diseases is most commonly found indigenously in mainland France?,Amoebosis,Giardiosis,Ascaridiosis,Taenia solium taeniasis,b
OIC-172-08-B,"{'question': 'What is the most severe complication of Taenia solium infestation?', 'option_a': 'Subcutaneous cysticercosis', 'option_b': 'Muscular cysticercosis', 'option_c': 'Neurocysticercosis', 'option_d': 'Ocular cysticercosis', 'correct_option': 'C'}",Positive diagnosis,What is the most severe complication of Taenia solium infestation?,Subcutaneous cysticercosis,Muscular cysticercosis,Neurocysticercosis,Ocular cysticercosis,c
OIC-172-02-A,"{'question': 'Which two parasitoses are responsible for liver damage and what are their pathogens?', 'option_a': 'Hepatic amoebosis by Entamoeba histolytica and hydatidosis by Echinococcus granulosus', 'option_b': 'Giardiosis by Giardia lamblia and ascariasis by Ascaris lumbricoides', 'option_c': 'Cryptosporidiosis by Cryptosporidium parvum and oxyurosis by Enterobius vermicularis', 'option_d': 'Tapeworms by Taenia solium and anguillulosis by Strongyloides stercoralis', 'correct_option': 'A'}",Definition,Which two parasitoses are responsible for liver damage and what are their pathogens?,Hepatic amoebosis by Entamoeba histolytica and hydatidosis by Echinococcus granulosus,Giardiosis by Giardia lamblia and ascariasis by Ascaris lumbricoides,Cryptosporidiosis by Cryptosporidium parvum and oxyurosis by Enterobius vermicularis,Tapeworms by Taenia solium and anguillulosis by Strongyloides stercoralis,a
OIC-034-03-B,"{'question': 'What is the first-line treatment for acute postpartum endometritis?', 'option_a': 'Oral antibiotics based on bacteriological results', 'option_b': 'Broad-spectrum antibiotics administered intravenously', 'option_c': 'Antibiotics compatible with breastfeeding', 'option_d': 'Immediate surgical intervention', 'correct_option': 'B'}",Management,What is the first-line treatment for acute postpartum endometritis?,Oral antibiotics based on bacteriological results,Broad-spectrum antibiotics administered intravenously,Antibiotics compatible with breastfeeding,Immediate surgical intervention,b
OIC-034-07-B,"{'question': 'What is the most appropriate initial diagnostic step for suspected deep vein thrombosis in the post-partum period?', 'option_a': 'Pelvic CT scan', 'option_b': 'Echo-Doppler examination of the lower limbs', 'option_c': 'MRI of the brain', 'option_d': 'X-ray of the leg', 'correct_option': 'B'}",Management,What is the most appropriate initial diagnostic step for suspected deep vein thrombosis in the post-partum period?,Pelvic CT scan,Echo-Doppler examination of the lower limbs,MRI of the brain,X-ray of the leg,b
OIC-034-06-A,"{'question': 'What is the recommended treatment for deep vein thrombosis in the post-partum period?', 'option_a': 'Local anti-inflammatories and venous restraint', 'option_b': 'Low molecular weight heparin and early transition to antivitamin K', 'option_c': 'Antibiotic therapy and hypocoagulant dose heparin', 'option_d': 'Anticoagulation and symptomatic management of cerebral edema', 'correct_option': 'B'}",Positive diagnosis,What is the recommended treatment for deep vein thrombosis in the post-partum period?,Local anti-inflammatories and venous restraint,Low molecular weight heparin and early transition to antivitamin K,Antibiotic therapy and hypocoagulant dose heparin,Anticoagulation and symptomatic management of cerebral edema,b
OIC-034-05-B,"{'question': 'What is the recommended treatment for post-partum haemorrhage due to uterine atonia?', 'option_a': 'Use uterotonics after ensuring the uterus is empty.', 'option_b': 'Perform curettage under ultrasound control.', 'option_c': 'Administer antibiotics and uterotonics.', 'option_d': 'Prescribe anti-infectives immediately.', 'correct_option': 'A'}",Management,What is the recommended treatment for post-partum haemorrhage due to uterine atonia?,Use uterotonics after ensuring the uterus is empty.,Perform curettage under ultrasound control.,Administer antibiotics and uterotonics.,Prescribe anti-infectives immediately.,a
OIC-034-04-A,"{'question': 'What is the most common cause of post-partum haemorrhage?', 'option_a': 'Retained placenta', 'option_b': 'Isolated uterine atony', 'option_c': 'Haemorrhagic endometritis', 'option_d': 'Genital tract wound', 'correct_option': 'B'}",Positive diagnosis,What is the most common cause of post-partum haemorrhage?,Retained placenta,Isolated uterine atony,Haemorrhagic endometritis,Genital tract wound,b
OIC-034-02-B,"{'question': 'What is the primary clinical sign of acute post-partum endometritis?', 'option_a': 'High fever of 39°C with chills', 'option_b': 'Moderate fever at 38°C with foul-smelling lochia', 'option_c': 'Severe lower back pain with urinary frequency', 'option_d': 'Disunion of a perineal scar', 'correct_option': 'B'}",Positive diagnosis,What is the primary clinical sign of acute post-partum endometritis?,High fever of 39°C with chills,Moderate fever at 38°C with foul-smelling lochia,Severe lower back pain with urinary frequency,Disunion of a perineal scar,b
OIC-034-01-B,"{'question': 'What is the primary focus during the post-natal monitoring period?', 'option_a': ""Monitoring the baby's growth and development"", 'option_b': 'Assessing maternal psychological well-being', 'option_c': 'Checking maternal vital signs and signs of complications', 'option_d': 'Ensuring the mother resumes normal physical activity', 'correct_option': 'C'}",Screening,What is the primary focus during the post-natal monitoring period?,Monitoring the baby's growth and development,Assessing maternal psychological well-being,Checking maternal vital signs and signs of complications,Ensuring the mother resumes normal physical activity,c
OIC-308-04-A,"{'question': 'When is the CA19.9 marker considered useful in the diagnosis of pancreatic tumours?', 'option_a': 'As a routine diagnostic tool for all pancreatic masses.', 'option_b': 'Only when histology cannot be obtained and CA19.9 is over 10 times the normal value without cholestasis.', 'option_c': 'For diagnosing pancreatic tumours in conjunction with CBC and liver work-up.', 'option_d': 'Whenever there is a suspicion of pancreatic adenocarcinoma.', 'correct_option': 'B'}",Additional tests,When is the CA19.9 marker considered useful in the diagnosis of pancreatic tumours?,As a routine diagnostic tool for all pancreatic masses.,Only when histology cannot be obtained and CA19.9 is over 10 times the normal value without cholestasis.,For diagnosing pancreatic tumours in conjunction with CBC and liver work-up.,Whenever there is a suspicion of pancreatic adenocarcinoma.,b
OIC-308-05-B,"{'question': 'What is the primary imaging examination for diagnosing pancreatic tumours and assessing their local extension?', 'option_a': 'Thoracic-abdominal-pelvic CT scan with contrast', 'option_b': 'Echo-endoscopy with puncture', 'option_c': 'Transparietal abdominal ultrasound', 'option_d': 'Endoscopic retrograde cholangio-pancreatography (ERCP)', 'correct_option': 'A'}",Additional examinations,What is the primary imaging examination for diagnosing pancreatic tumours and assessing their local extension?,Thoracic-abdominal-pelvic CT scan with contrast,Echo-endoscopy with puncture,Transparietal abdominal ultrasound,Endoscopic retrograde cholangio-pancreatography (ERCP),a
OIC-308-02-B,"{'question': 'What is the only clearly identified exogenous risk factor for pancreatic adenocarcinoma?', 'option_a': 'Obesity', 'option_b': 'Smoking', 'option_c': 'Old-onset type II diabetes', 'option_d': 'Chronic pancreatitis', 'correct_option': 'B'}",Epidemiology,What is the only clearly identified exogenous risk factor for pancreatic adenocarcinoma?,Obesity,Smoking,Old-onset type II diabetes,Chronic pancreatitis,b
OIC-308-06-B,"{'question': 'What is the most common type of cystic lesion found in the pancreas?', 'option_a': 'Pseudocysts', 'option_b': 'Intraductal papillary mucinous tumours', 'option_c': 'Neuroendocrine tumours', 'option_d': 'Serous cystadenomas', 'correct_option': 'A'}",Epidemiology,What is the most common type of cystic lesion found in the pancreas?,Pseudocysts,Intraductal papillary mucinous tumours,Neuroendocrine tumours,Serous cystadenomas,a
OIC-308-01-A,"{'question': 'What is the most common type of malignant tumor found in the pancreas?', 'option_a': 'Adenocarcinoma', 'option_b': 'Neuroendocrine tumor', 'option_c': 'Acinar cell tumor', 'option_d': 'Adenosquamous cell tumor', 'correct_option': 'A'}",Definition,What is the most common type of malignant tumor found in the pancreas?,Adenocarcinoma,Neuroendocrine tumor,Acinar cell tumor,Adenosquamous cell tumor,a
OIC-308-03-A,"{'question': 'Which of the following is a specific symptom of a secretory pancreatic neuroendocrine tumour?', 'option_a': 'Jaundice without fever', 'option_b': 'Severe hypoglycaemic malaise', 'option_c': 'Weight loss', 'option_d': 'Back pain', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a specific symptom of a secretory pancreatic neuroendocrine tumour?,Jaundice without fever,Severe hypoglycaemic malaise,Weight loss,Back pain,b
OIC-257-08-A,"{'question': 'What is the primary role of loop diuretics in the symptomatic treatment of generalized edema?', 'option_a': 'To restrict water intake in patients with hyponatremia.', 'option_b': 'To induce a negative sodium balance by increasing sodium elimination.', 'option_c': 'To prevent hypokalemia by acting synergistically with distal-acting diuretics.', 'option_d': 'To expand blood volume through albumin infusion.', 'correct_option': 'B'}",,What is the primary role of loop diuretics in the symptomatic treatment of generalized edema?,To restrict water intake in patients with hyponatremia.,To induce a negative sodium balance by increasing sodium elimination.,To prevent hypokalemia by acting synergistically with distal-acting diuretics.,To expand blood volume through albumin infusion.,b
OIC-257-01-A,"{'question': 'What is the primary difference between localised and generalised oedema?', 'option_a': 'Localised oedema is caused by inflammation, while generalised oedema is due to sodium and water imbalance.', 'option_b': 'Generalised oedema is caused by inflammation, while localised oedema is due to sodium and water imbalance.', 'option_c': 'Localised oedema affects the entire body, while generalised oedema affects specific areas.', 'option_d': 'Generalised oedema is always more severe than localised oedema.', 'correct_option': 'A'}",Definition,What is the primary difference between localised and generalised oedema?,"Localised oedema is caused by inflammation, while generalised oedema is due to sodium and water imbalance.","Generalised oedema is caused by inflammation, while localised oedema is due to sodium and water imbalance.","Localised oedema affects the entire body, while generalised oedema affects specific areas.",Generalised oedema is always more severe than localised oedema.,a
OIC-257-06-A,"{'question': 'Which biological marker is commonly increased in cardiac-related oedema?', 'option_a': 'Blood albumin', 'option_b': 'BNP or NT-proBNP concentration', 'option_c': 'Blood creatinine', 'option_d': 'Higham score', 'correct_option': 'B'}",Additional tests,Which biological marker is commonly increased in cardiac-related oedema?,Blood albumin,BNP or NT-proBNP concentration,Blood creatinine,Higham score,b
OIC-257-03-B,"{'question': 'Which of the following conditions is associated with effective hypovolemia due to reduced cardiac output?', 'option_a': 'Nephrotic syndrome', 'option_b': 'Heart failure', 'option_c': 'Renal insufficiency', 'option_d': 'Cirrhosis of the liver', 'correct_option': 'B'}",Physiopathology,Which of the following conditions is associated with effective hypovolemia due to reduced cardiac output?,Nephrotic syndrome,Heart failure,Renal insufficiency,Cirrhosis of the liver,b
OIC-257-05-A,"{'question': 'What is a distinguishing feature of localised oedema compared to generalised oedema?', 'option_a': 'Bilateral and symmetrical presentation', 'option_b': 'Unilateral or asymmetrical presentation', 'option_c': 'Associated with hypoalbuminemia', 'option_d': 'Occurs mainly due to cardiac pathology', 'correct_option': 'B'}",Positive diagnosis,What is a distinguishing feature of localised oedema compared to generalised oedema?,Bilateral and symmetrical presentation,Unilateral or asymmetrical presentation,Associated with hypoalbuminemia,Occurs mainly due to cardiac pathology,b
OIC-257-07-A,"{'question': 'Which of the following is a cause of generalized edema related to liver conditions?', 'option_a': 'Thrombophlebitis', 'option_b': 'Hepatic cirrhosis', 'option_c': 'Calcium channel blockers', 'option_d': 'Filariasis', 'correct_option': 'B'}",Etiologies,Which of the following is a cause of generalized edema related to liver conditions?,Thrombophlebitis,Hepatic cirrhosis,Calcium channel blockers,Filariasis,b
OIC-257-02-B,"{'question': 'What is a common cause of localized oedema?', 'option_a': 'Decrease in venous pressure', 'option_b': 'Lymphatic obstruction', 'option_c': 'Reduction in capillary permeability', 'option_d': 'Use of diuretics', 'correct_option': 'B'}",Physiopathology,What is a common cause of localized oedema?,Decrease in venous pressure,Lymphatic obstruction,Reduction in capillary permeability,Use of diuretics,b
OIC-296-09-B,"{'question': 'What is the primary infectious risk associated with bone marrow aplasia lasting more than 7 days post-chemotherapy?', 'option_a': 'Only bacterial infections', 'option_b': 'Only viral infections', 'option_c': 'Bacterial and fungal infections', 'option_d': 'Only fungal infections', 'correct_option': 'C'}",,What is the primary infectious risk associated with bone marrow aplasia lasting more than 7 days post-chemotherapy?,Only bacterial infections,Only viral infections,Bacterial and fungal infections,Only fungal infections,c
OIC-296-01-A,"{'question': 'What is the definition of agranulocytosis?', 'option_a': 'A condition with high levels of neutrophils.', 'option_b': 'A severe reduction in neutrophils, specifically <0.5 G/L.', 'option_c': 'An increase in all types of white blood cells.', 'option_d': 'A mild decrease in red blood cells.', 'correct_option': 'B'}",Definition,What is the definition of agranulocytosis?,A condition with high levels of neutrophils.,"A severe reduction in neutrophils, specifically <0.5 G/L.",An increase in all types of white blood cells.,A mild decrease in red blood cells.,b
OIC-296-03-A,"{'question': 'In which circumstance is drug-induced agranulocytosis most likely to be discovered?', 'option_a': 'During a routine haemogram', 'option_b': 'While monitoring treatment known to cause agranulocytosis', 'option_c': 'During an infectious syndrome', 'option_d': 'When symptoms of anemia appear', 'correct_option': 'b'}",Positive diagnosis,In which circumstance is drug-induced agranulocytosis most likely to be discovered?,During a routine haemogram,While monitoring treatment known to cause agranulocytosis,During an infectious syndrome,When symptoms of anemia appear,b
OIC-296-06-A,"{'question': 'What is a key prognostic role of myelograms in the context of drug-induced agranulocytosis?', 'option_a': 'Assess damage to the granular lineage', 'option_b': 'Identify early regeneration of the granular lineage', 'option_c': 'Aid in the elimination of differential diagnoses', 'option_d': 'Determine the necessity of chemotherapy', 'correct_option': 'B'}",,What is a key prognostic role of myelograms in the context of drug-induced agranulocytosis?,Assess damage to the granular lineage,Identify early regeneration of the granular lineage,Aid in the elimination of differential diagnoses,Determine the necessity of chemotherapy,b
